"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"HospitalChone/1219414631421488_958370502740754";"1249";"1190";"1";"1219414631421488_958370502740754";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 🫄🏻 La normativa Esamyn, fue impartida en la jornada de docencia intrahospitalaria que se realiza semana a semana el Hospital General Dr.  Napoleón Dávila Córdova.  Cecilia Pino, responsable de Gestión de Calidad disertó este tema, normativa que se encuentra implementando en esta unidad hospitalaria previa a la respectiva certificación, con el fin de disminuir la mortalidad y morbilidad materna y neonatal a través de la atención adecuada a la gestante, el parto humanizado,  el apoyo, protección y fomento de la lactancia materna.";"2024-05-09T00:26:42+0000";"";"";""
"HospitalChone/1219414631421488_958370502740754/1219414631421488_958370502740754";"1413";"1249";"2";"1219414631421488_958370502740754";"empty";"";"fetched (200)";"2024-06-08 21:38:52.428543";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958370502740754/1219414631421488_958370502740754";"1414";"1249";"2";"1219414631421488_958370502740754";"offcut";"";"fetched (200)";"2024-06-08 21:38:52.428543";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_956404552937349";"1250";"1190";"1";"1219414631421488_956404552937349";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-05T19:32:30+0000";"";"";""
"HospitalChone/1219414631421488_956404552937349/1219414631421488_956404552937349";"1415";"1250";"2";"1219414631421488_956404552937349";"empty";"";"fetched (200)";"2024-06-08 21:38:52.726265";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_956404552937349/1219414631421488_956404552937349";"1416";"1250";"2";"1219414631421488_956404552937349";"offcut";"";"fetched (200)";"2024-06-08 21:38:52.726265";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_956404502937354";"1251";"1190";"1";"1219414631421488_956404502937354";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-05T19:32:27+0000";"";"";""
"HospitalChone/1219414631421488_956404502937354/1219414631421488_956404502937354";"1417";"1251";"2";"1219414631421488_956404502937354";"empty";"";"fetched (200)";"2024-06-08 21:38:53.138273";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_956404502937354/1219414631421488_956404502937354";"1418";"1251";"2";"1219414631421488_956404502937354";"offcut";"";"fetched (200)";"2024-06-08 21:38:53.138273";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_956404452937359";"1252";"1190";"1";"1219414631421488_956404452937359";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-05T19:32:21+0000";"";"";""
"HospitalChone/1219414631421488_956404452937359/1219414631421488_956404452937359";"1419";"1252";"2";"1219414631421488_956404452937359";"empty";"";"fetched (200)";"2024-06-08 21:38:53.471609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_956404452937359/1219414631421488_956404452937359";"1420";"1252";"2";"1219414631421488_956404452937359";"offcut";"";"fetched (200)";"2024-06-08 21:38:53.471609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_955086193069185";"1253";"1190";"1";"1219414631421488_955086193069185";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-03T16:44:23+0000";"";"";""
"HospitalChone/1219414631421488_955086193069185/1219414631421488_955086193069185";"1421";"1253";"2";"1219414631421488_955086193069185";"empty";"";"fetched (200)";"2024-06-08 21:38:53.778056";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_955086193069185/1219414631421488_955086193069185";"1422";"1253";"2";"1219414631421488_955086193069185";"offcut";"";"fetched (200)";"2024-06-08 21:38:53.778056";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_955080616403076";"1254";"1190";"1";"1219414631421488_955080616403076";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 🥼🩺 Internos de medicina de la Uleam Ecuador  que realizaron su internado rotativo en el Hospital General Dr.  Napoleón Dávila Córdova, recibieron la imposición de mandil como símbolo de su culminación exitosa de esta etapa universitaria que junto con la práctica, fortaleció su aprendizaje científico -académico, internos que estuvieron al servicio de nuestros usuarios y pacientes. Como perennización de su gratitud  entregaron un placa recibida por el Dr. Miguel Luis Delgado Mendoza gerente, dónde se resalta el espíritu de servicio de quienes hacemos esta unidad hospitalaria. ¡Éxitos doctores en su campo profesional 👏🙏🏻";"2024-05-03T16:32:48+0000";"";"";""
"HospitalChone/1219414631421488_955080616403076/1219414631421488_955080616403076";"1423";"1254";"2";"1219414631421488_955080616403076";"data";"data.*";"fetched (200)";"2024-06-08 21:38:54.130962";"Facebook:/<post-id>/comments";"Muchas felicidades para todos Dios les continúe bendiciendo grandemente";"2024-05-04T11:48:28+0000";"1";"0";""
"HospitalChone/1219414631421488_955080616403076/1219414631421488_955080616403076";"1424";"1254";"2";"1219414631421488_955080616403076";"offcut";"";"fetched (200)";"2024-06-08 21:38:54.130962";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_954050246506113";"1255";"1190";"1";"1219414631421488_954050246506113";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"📣#TRANSMISIÓN | No te pierdas el lanzamiento de la Semana de Vacunación de las Américas 2024 💉  ⏰10:00  🗓️02 de mayo 2024   🌐➡️ https://www.facebook.com/SaludEcuador/  #ElNuevoEcuador";"2024-05-02T02:17:47+0000";"";"";""
"HospitalChone/1219414631421488_954050246506113/1219414631421488_954050246506113";"1425";"1255";"2";"1219414631421488_954050246506113";"empty";"";"fetched (200)";"2024-06-08 21:38:54.474029";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_954050246506113/1219414631421488_954050246506113";"1426";"1255";"2";"1219414631421488_954050246506113";"offcut";"";"fetched (200)";"2024-06-08 21:38:54.474029";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_953887453189059";"1256";"1190";"1";"1219414631421488_953887453189059";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ⭕ En el #DíaInternacionalDelTrabajo, el Hospital General Dr. Napoleón Dávila Córdova realizó un homenaje al personal de los servicios externalizados que prestan su contingente en esta casa de salud, a quienes agradecemos su vital apoyo para el buen desenvolvimiento de nuestras labores hospitalarias diarias. Gracias a todos y cada uno de ustedes por ser parte de esta institución, reconocemos su esfuerzo,  dedicación y noble trabajo.";"2024-05-01T19:03:28+0000";"";"";""
"HospitalChone/1219414631421488_953887453189059/1219414631421488_953887453189059";"1427";"1256";"2";"1219414631421488_953887453189059";"data";"data.*";"fetched (200)";"2024-06-08 21:38:54.814635";"Facebook:/<post-id>/comments";"Dónde está el botón de NO ME GUSTA? 😒";"2024-05-01T20:55:08+0000";"1";"0";""
"HospitalChone/1219414631421488_953887453189059/1219414631421488_953887453189059";"1428";"1256";"2";"1219414631421488_953887453189059";"offcut";"";"fetched (200)";"2024-06-08 21:38:54.814635";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_953172436593894";"1257";"1190";"1";"1219414631421488_953172436593894";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 📌  Internos de las carreras de medicina y enfermería de los centros de educación superior Uleam Ecuador, PUCE sede Santo Domingo de los Tsáchilas y UNESUM | Universidad Estatal del Sur de Manabí, recibieron la bienvenida al Hospital General Dr. Napoleón Dávila Córdova por parte de las autoridades, quienes inmediatamente recibieron jornada de inducción de las normas y protocolos hospitalarios.";"2024-04-30T16:44:38+0000";"";"";""
"HospitalChone/1219414631421488_953172436593894/1219414631421488_953172436593894";"1429";"1257";"2";"1219414631421488_953172436593894";"empty";"";"fetched (200)";"2024-06-08 21:38:55.152831";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_953172436593894/1219414631421488_953172436593894";"1430";"1257";"2";"1219414631421488_953172436593894";"offcut";"";"fetched (200)";"2024-06-08 21:38:55.152831";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_953155833262221";"1258";"1190";"1";"1219414631421488_953155833262221";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 📌 El Hospital General Dr. Napoleón Dávila Córdova de Ministerio de Salud Pública,  fue sede de la reunión de la microrred zona centro norte de Manabí, en la cual se trataron los nudos críticos y el flujo de derivación de pacientes a las diferentes casas de salud de la provincia.";"2024-04-30T16:16:17+0000";"";"";""
"HospitalChone/1219414631421488_953155833262221/1219414631421488_953155833262221";"1431";"1258";"2";"1219414631421488_953155833262221";"empty";"";"fetched (200)";"2024-06-08 21:38:55.463124";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_953155833262221/1219414631421488_953155833262221";"1432";"1258";"2";"1219414631421488_953155833262221";"offcut";"";"fetched (200)";"2024-06-08 21:38:55.463124";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950852156825922";"1259";"1190";"1";"1219414631421488_950852156825922";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ⭕ El Hospital General Dr. Napoleón Dávila Córdova, realizó el “I Concurso Los Les Luthiers de la Seguridad y Salud en el Trabajo” a propósito de rememorarse el 28 de abril el Día Mundial de la Salud y Seguridad en el Trabajo. En este acto, cada servicio denotó compromiso, talento y entusiasmo en sus presentaciones de los sociodramas con los temas: Conducción responsable; Acoso Laboral; Alimentación Saludable; Adicciones; Salud en el Trabajo y Maternidad y Trabajo.  Los miembros del jurado calificador, luego de la deliberación, designaron a los servicios ganadores: 🥇PRIMER LUGAR: Centro Obstétrico, Centro Quirúrgico y Central de Esterilización. 🥈SEGUNDO LUGAR: Área Administrativa. 🏅TERCER LUGAR: Imagenología, Laboratorio, Farmacia y Rehabilitación Física. 🏵️ MEJOR SLOGAN: Pediatría.  Felicitaciones a los protagonistas de esta gran jornada, que recordó lo importante que es tener seguridad en el desarrollo de nuestras actividades diarias.";"2024-04-27T00:30:03+0000";"";"";""
"HospitalChone/1219414631421488_950852156825922/1219414631421488_950852156825922";"1433";"1259";"2";"1219414631421488_950852156825922";"data";"data.*";"fetched (200)";"2024-06-08 21:38:55.783147";"Facebook:/<post-id>/comments";"Felicitaciones por sus buenas labores.👏👏👏👏👏";"2024-04-27T00:36:52+0000";"0";"0";""
"HospitalChone/1219414631421488_950852156825922/1219414631421488_950852156825922";"1434";"1259";"2";"1219414631421488_950852156825922";"offcut";"";"fetched (200)";"2024-06-08 21:38:55.783147";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950826560161815";"1260";"1190";"1";"1219414631421488_950826560161815";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ⭕ Con un concurso de stands el Hospital General Dr. Napoleón Dávila Córdova, rindió homenaje al personal al celebrarse el #DíaDelServidorPúblicoEcuatoriano🇪🇨 fecha que resalta el trabajo abnegado de quienes forman parte de la función pública del país.  Las áreas participantes demostraron unión, compañerismo y se esmeraron en realizar una excelente participación, luego de lo cual los miembros del jurado calificador, designaron a los ganadores: 🇪🇨 Mejor stand – Centro Obstétrico 🇪🇨 Mejor eslogan – Unidad de Cuidados Intensivos  Felicitamos a cada uno de los servicios participantes y comprometemos nuestro trabajo para seguir brindando desde cada espacio laboral salud, atención y bienestar a la comunidad.";"2024-04-26T23:14:37+0000";"";"";""
"HospitalChone/1219414631421488_950826560161815/1219414631421488_950826560161815";"1435";"1260";"2";"1219414631421488_950826560161815";"data";"data.*";"fetched (200)";"2024-06-08 21:38:56.106949";"Facebook:/<post-id>/comments";"Excelente felicitaciones";"2024-04-27T14:26:39+0000";"0";"0";""
"HospitalChone/1219414631421488_950826560161815/1219414631421488_950826560161815";"1436";"1260";"2";"1219414631421488_950826560161815";"data";"data.*";"fetched (200)";"2024-06-08 21:38:56.106949";"Facebook:/<post-id>/comments";"Felicidades 🫶🥳y tb felicitarlos xq primer hospital q brindan una bonita atención desde los excelentes Médicos Lcda. Auxiliares de enfermería los señores guardias etc.  es una atención muy linda y sobre todo son EMPATICOS eso es digno de admirar y felicitar aquellos representantes q están al frente de este prestigioso Hospital 🤝👏están capacitados para brindar un impecable servicio... Que sigan así 🤝🥳🤝👏";"2024-04-28T02:32:55+0000";"0";"0";""
"HospitalChone/1219414631421488_950826560161815/1219414631421488_950826560161815";"1437";"1260";"2";"1219414631421488_950826560161815";"offcut";"";"fetched (200)";"2024-06-08 21:38:56.106949";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950801270164344";"1261";"1190";"1";"1219414631421488_950801270164344";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 🩺 “Protocolo Hospitalario, Manejo de Hiperglucemia en paciente hospitalizado crítico” fue el tema disertado por Richard Zambrano Cevallos, médico especialista en medicina interna del Hospital General Dr. Napoleón Dávila Córdova del Ministerio de Salud Pública.  Semana a semana nuestro personal fortalece sus conocimientos científicos que buscan brindar una excelente atención a nuestros pacientes.";"2024-04-26T22:06:44+0000";"";"";""
"HospitalChone/1219414631421488_950801270164344/1219414631421488_950801270164344";"1438";"1261";"2";"1219414631421488_950801270164344";"data";"data.*";"fetched (200)";"2024-06-08 21:38:56.471771";"Facebook:/<post-id>/comments";"Felicitaciones y éxcitos.";"2024-04-27T00:48:10+0000";"0";"0";""
"HospitalChone/1219414631421488_950801270164344/1219414631421488_950801270164344";"1439";"1261";"2";"1219414631421488_950801270164344";"offcut";"";"fetched (200)";"2024-06-08 21:38:56.471771";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950648300179641";"1262";"1190";"1";"1219414631421488_950648300179641";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | Si presentas alguno de estos síntomas, ten cuidado puede ser #Malaria. Acércate al centro de salud más cercano o a un promotor de salud de tu comunidad para un diagnóstico y tratamiento oportuno.";"2024-04-26T15:56:29+0000";"";"";""
"HospitalChone/1219414631421488_950648300179641/1219414631421488_950648300179641";"1440";"1262";"2";"1219414631421488_950648300179641";"empty";"";"fetched (200)";"2024-06-08 21:38:56.796299";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950648300179641/1219414631421488_950648300179641";"1441";"1262";"2";"1219414631421488_950648300179641";"offcut";"";"fetched (200)";"2024-06-08 21:38:56.796299";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950151070229364";"1263";"1190";"1";"1219414631421488_950151070229364";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | #SabíasQue la #Malaria aunque es curable y prevenible, si no se trata a tiempo puede ser mortal. Conoce cómo se transmite🦟⬇️";"2024-04-25T19:12:22+0000";"";"";""
"HospitalChone/1219414631421488_950151070229364/1219414631421488_950151070229364";"1442";"1263";"2";"1219414631421488_950151070229364";"empty";"";"fetched (200)";"2024-06-08 21:38:57.099488";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_950151070229364/1219414631421488_950151070229364";"1443";"1263";"2";"1219414631421488_950151070229364";"offcut";"";"fetched (200)";"2024-06-08 21:38:57.099488";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_949573456953792";"1264";"1190";"1";"1219414631421488_949573456953792";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 💉 La Semana de la Vacunación en las Américas ,se conmemora en el  Hospital General Dr. Napoleón Dávila Córdova del Ministerio de Salud Pública.  Personal de enfermería de ginecología, imparte interesantes conversatorios educativos que hablan sobre la importancia y efectos de la aplicación de las vacunas que constan en el esquema de salud pública .";"2024-04-24T21:22:33+0000";"";"";""
"HospitalChone/1219414631421488_949573456953792/1219414631421488_949573456953792";"1444";"1264";"2";"1219414631421488_949573456953792";"empty";"";"fetched (200)";"2024-06-08 21:38:57.409812";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_949573456953792/1219414631421488_949573456953792";"1445";"1264";"2";"1219414631421488_949573456953792";"offcut";"";"fetched (200)";"2024-06-08 21:38:57.409812";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_948339973743807";"1265";"1190";"1";"1219414631421488_948339973743807";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 📌 Con temas de violencia basada en género y planificación familiar, internos de medicina de la Uleam Ecuador y Universidad Técnica de Manabí - UTM interactuaron con nuestros usuarios en una charla educativa didáctica, la cual despertó el interés de los asistentes.";"2024-04-22T21:47:36+0000";"";"";""
"HospitalChone/1219414631421488_948339973743807/1219414631421488_948339973743807";"1446";"1265";"2";"1219414631421488_948339973743807";"data";"data.*";"fetched (200)";"2024-06-08 21:38:57.711750";"Facebook:/<post-id>/comments";"";"2024-04-22T21:56:49+0000";"0";"0";""
"HospitalChone/1219414631421488_948339973743807/1219414631421488_948339973743807";"1447";"1265";"2";"1219414631421488_948339973743807";"offcut";"";"fetched (200)";"2024-06-08 21:38:57.711750";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945554704022334";"1266";"1190";"1";"1219414631421488_945554704022334";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 📌 Con importantes disertaciones, se conmemoró el #DíaMundialDeLaHemofilia en el Hospital General Dr. Napoleón Dávila Córdova, en el cual se contó con la participación de miembros de la Fundación Hemofílica Ecuatoriana  Zona 4 Manabí-Santo Domingo de los Tsáchilas.  Dentro de este acto, se contó testimonios de pacientes afectados con esta coagulopatía, siendo el principal objetivo visibilizarlos ante la comunidad enfocándose en la concienciación de esta enfermedad, quienes manifestaron su gratitud por la atención que se les brinda a través de nuestros profesionales y la entrega del medicamento que requieren para su cuidado integral con lo que se ha mejorado su calidad de vida.";"2024-04-18T00:18:34+0000";"";"";""
"HospitalChone/1219414631421488_945554704022334/1219414631421488_945554704022334";"1448";"1266";"2";"1219414631421488_945554704022334";"empty";"";"fetched (200)";"2024-06-08 21:38:58.032181";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945554704022334/1219414631421488_945554704022334";"1449";"1266";"2";"1219414631421488_945554704022334";"offcut";"";"fetched (200)";"2024-06-08 21:38:58.032181";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945528574024947";"1267";"1190";"1";"1219414631421488_945528574024947";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador |  Miguel Luis Delgado, gerente del Hospital General Dr. Napoleón Dávila Córdova, conversó con los medios de comunicación de Chone RADIO VOLANTE STEREO 107.7 FM y Radio Unión, quién dio a conocer a la ciudadanía la atención que se continúa brindando en esta casa de salud, así como resaltó el #DíaMundialDeLaHemofilia y la cobertura con medicamentos para estos pacientes.";"2024-04-17T22:58:15+0000";"";"";""
"HospitalChone/1219414631421488_945528574024947/1219414631421488_945528574024947";"1450";"1267";"2";"1219414631421488_945528574024947";"data";"data.*";"fetched (200)";"2024-06-08 21:38:58.345303";"Facebook:/<post-id>/comments";"🙏🙏🙏👏👏👏👏Qué bueno.";"2024-04-18T00:29:47+0000";"1";"0";""
"HospitalChone/1219414631421488_945528574024947/1219414631421488_945528574024947";"1451";"1267";"2";"1219414631421488_945528574024947";"data";"data.*";"fetched (200)";"2024-06-08 21:38:58.345303";"Facebook:/<post-id>/comments";"👍👍👏👏";"2024-04-18T00:53:51+0000";"1";"0";""
"HospitalChone/1219414631421488_945528574024947/1219414631421488_945528574024947";"1452";"1267";"2";"1219414631421488_945528574024947";"offcut";"";"fetched (200)";"2024-06-08 21:38:58.345303";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945526780691793";"1268";"1190";"1";"1219414631421488_945526780691793";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | A través de Radio Coqueta Chone, Marcos Guerrero Salazar especialista de medicina interna del Hospital General Dr. Napoleón Dávila Córdova  en compañía de Marcelo Mendoza Zambrano, director de la Fundación de Hemofilia Ecuador Manabí-Santo Domingo de los Tsáchilas, se dirigieron a la comunidad para recordar la conmemoración del #DíaMundialDeLaHemofilia; en la cual se resaltó la dotación del medicamento esencial para pacientes hemofílicos de parte del Ministerio de Salud Pública, vital para sobrellevar esta dolencia genética.";"2024-04-17T22:52:27+0000";"";"";""
"HospitalChone/1219414631421488_945526780691793/1219414631421488_945526780691793";"1453";"1268";"2";"1219414631421488_945526780691793";"empty";"";"fetched (200)";"2024-06-08 21:38:58.693008";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945526780691793/1219414631421488_945526780691793";"1454";"1268";"2";"1219414631421488_945526780691793";"offcut";"";"fetched (200)";"2024-06-08 21:38:58.693008";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945522370692234";"1269";"1190";"1";"1219414631421488_945522370692234";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-04-17T22:37:42+0000";"";"";""
"HospitalChone/1219414631421488_945522370692234/1219414631421488_945522370692234";"1455";"1269";"2";"1219414631421488_945522370692234";"empty";"";"fetched (200)";"2024-06-08 21:38:59.003000";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945522370692234/1219414631421488_945522370692234";"1456";"1269";"2";"1219414631421488_945522370692234";"offcut";"";"fetched (200)";"2024-06-08 21:38:59.003000";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945413174036487";"1270";"1190";"1";"1219414631421488_945413174036487";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-04-17T17:24:42+0000";"";"";""
"HospitalChone/1219414631421488_945413174036487/1219414631421488_945413174036487";"1457";"1270";"2";"1219414631421488_945413174036487";"empty";"";"fetched (200)";"2024-06-08 21:38:59.350223";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_945413174036487/1219414631421488_945413174036487";"1458";"1270";"2";"1219414631421488_945413174036487";"offcut";"";"fetched (200)";"2024-06-08 21:38:59.350223";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_943651190879352";"1271";"1190";"1";"1219414631421488_943651190879352";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-04-14T17:47:25+0000";"";"";""
"HospitalChone/1219414631421488_943651190879352/1219414631421488_943651190879352";"1459";"1271";"2";"1219414631421488_943651190879352";"empty";"";"fetched (200)";"2024-06-08 21:38:59.684269";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_943651190879352/1219414631421488_943651190879352";"1460";"1271";"2";"1219414631421488_943651190879352";"offcut";"";"fetched (200)";"2024-06-08 21:38:59.684269";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_942522607658877";"1272";"1190";"1";"1219414631421488_942522607658877";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 📌 El “Día Nacional de las Personas con Diferencias de Extremidades en Ecuador”, fecha instaurada por la Asamblea Nacional del Ecuador, que busca garantizar oportunidades equitativas a este grupo de personas que día a día luchan con sus diferencias físicas, fue resaltada en un emotivo programa en el Hospital General Dr. Napoleón Dávila Córdova Ministerio de Salud Pública.  En este evento, se contó con testimonio de varios pacientes entre ellos Don José Cedeño quien manifestó: “Estuve un año sin caminar, pero gracias a Dios y a todos los profesionales del hospital, hoy mi vida es diferente he logrado vencer esta condición y agradezco a todos ustedes por esta nueva oportunidad”";"2024-04-12T20:47:27+0000";"";"";""
"HospitalChone/1219414631421488_942522607658877/1219414631421488_942522607658877";"1461";"1272";"2";"1219414631421488_942522607658877";"data";"data.*";"fetched (200)";"2024-06-08 21:38:59.995718";"Facebook:/<post-id>/comments";"Saludos a todos, bendiciones a la Lcda  Magaly";"2024-04-12T21:48:24+0000";"0";"0";""
"HospitalChone/1219414631421488_942522607658877/1219414631421488_942522607658877";"1462";"1272";"2";"1219414631421488_942522607658877";"offcut";"";"fetched (200)";"2024-06-08 21:38:59.995718";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_942517147659423";"1273";"1190";"1";"1219414631421488_942517147659423";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 🩺 Como tema central de la charla de docencia intrahospitalaria “Actualización en Dengue”, personal de salud del Hospital General Dr. Napoleón Dávila Córdova del Ministerio de Salud Pública desarrolló una nueva jornada de fortalecimiento de conocimientos.   Silvia Pino y Fanny Pibaque, profesionales de la salud impartieron tan importante tema de actualidad científica.";"2024-04-12T20:33:57+0000";"";"";""
"HospitalChone/1219414631421488_942517147659423/1219414631421488_942517147659423";"1463";"1273";"2";"1219414631421488_942517147659423";"empty";"";"fetched (200)";"2024-06-08 21:39:00.329776";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_942517147659423/1219414631421488_942517147659423";"1464";"1273";"2";"1219414631421488_942517147659423";"offcut";"";"fetched (200)";"2024-06-08 21:39:00.329776";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_941804061064065";"1274";"1190";"1";"1219414631421488_941804061064065";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-04-11T15:43:23+0000";"";"";""
"HospitalChone/1219414631421488_941804061064065/1219414631421488_941804061064065";"1465";"1274";"2";"1219414631421488_941804061064065";"empty";"";"fetched (200)";"2024-06-08 21:39:00.631910";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_941804061064065/1219414631421488_941804061064065";"1466";"1274";"2";"1219414631421488_941804061064065";"offcut";"";"fetched (200)";"2024-06-08 21:39:00.631910";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_940852711159200";"1275";"1190";"1";"1219414631421488_940852711159200";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-04-10T01:21:24+0000";"";"";""
"HospitalChone/1219414631421488_940852711159200/1219414631421488_940852711159200";"1467";"1275";"2";"1219414631421488_940852711159200";"empty";"";"fetched (200)";"2024-06-08 21:39:00.948894";"Facebook:/<post-id>/comments";"";"";"";"";""
