"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1718";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Dios les bendiga siempre con salud a estos pequeños angelitos guerreros";"2024-05-31T20:06:10+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1719";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Dios bendiga a cada pequeño guerrero";"2024-05-31T20:15:03+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1720";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"";"2024-05-31T20:29:05+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1721";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Diosito bendiga a todos los niños y que la Virgen de Monserrate los cure a todos";"2024-05-31T20:51:20+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1722";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"DIOS  LES DE SANACION.AMEN";"2024-05-31T21:05:36+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1723";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Que  Dios  los bendiga  siempre  a cada uno  de  ellos a esos  guerreros que  luchan día a día y Asus papitos  también  que con su fe luchan día a día bendiciones  a todos  🙏";"2024-05-31T21:33:02+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1724";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Lindo homenaje a los niños bendiciones para todos";"2024-05-31T21:36:42+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1725";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Dios los bendiga 🙏";"2024-05-31T22:44:18+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1726";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"";"2024-05-31T23:08:45+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1727";"1529";"2";"192107524275402_766596238983830";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"Un feliz día del niño a todos estos hermosos guerreros de Dios que la pasen de lo más lindo en bendición de Dios y que les de la fuerza necesaria para seguir luchando y ganar la batalla..❤️";"2024-06-01T20:24:42+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766596238983830/192107524275402_766596238983830";"1728";"1529";"2";"192107524275402_766596238983830";"offcut";"";"fetched (200)";"2024-06-08 21:44:33.404395";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766594412317346";"1530";"1499";"1";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"Celebrando el Día del Niño en SOLCA Manabí*🧒👧🎉  ¡Hoy regalamos sonrisas y alegría! En SOLCA Manabí, conmemoramos el Día del Niño con actividades especiales y mucho cariño para nuestros pequeños guerreros. 🌟💖  #DíaDelNiño #SolcaManabí #RegalandoSonrisas #PequeñosGuerreros #AlegríaInfantil";"2024-05-31T17:38:11+0000";"";"";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1729";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Felicidades preciosos que Dios les bendiga";"2024-05-31T17:41:30+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1730";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Felicidades";"2024-05-31T21:18:16+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1731";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Muchas bendiciones ♥️🙏";"2024-05-31T22:28:24+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1732";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Muchas bendiciones";"2024-06-01T03:21:43+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1733";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Feliz día  Dios melos bendiga siempre";"2024-06-01T11:41:15+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1734";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Felíz Día a Los Niños preciosós....besitos....";"2024-06-01T15:00:22+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1735";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Feliz día del niño";"2024-06-01T15:39:53+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1736";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Amen";"2024-06-01T17:26:28+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1737";"1530";"2";"192107524275402_766594412317346";"data";"data.*";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"Felicidades a los  lindos niños que Dios me los bendiga siempre";"2024-06-01T21:17:57+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766594412317346/192107524275402_766594412317346";"1738";"1530";"2";"192107524275402_766594412317346";"offcut";"";"fetched (200)";"2024-06-08 21:44:33.888405";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766555282321259";"1531";"1499";"1";"192107524275402_766555282321259";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"Conmemoración del Día Mundial Sin Tabaco  La Dra. Lourdes Mieles y el Dr. Byron Landivar se unen para destacar la importancia de un futuro libre de tabaco.  Juntos reflexionamos sobre los riesgos del tabaco y promovemos una vida más saludable.  ¡Cuidemos nuestra salud y la de quienes nos rodean! 💪❤️  #DíaMundialSinTabaco #VidaSaludable #NoAlTabaco #SaludPrimero #ConcienciaSinTabaco";"2024-05-31T16:18:41+0000";"";"";""
"SolcaPortoviejo/192107524275402_766555282321259/192107524275402_766555282321259";"1739";"1531";"2";"192107524275402_766555282321259";"empty";"";"fetched (200)";"2024-06-08 21:44:34.227047";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766555282321259/192107524275402_766555282321259";"1740";"1531";"2";"192107524275402_766555282321259";"offcut";"";"fetched (200)";"2024-06-08 21:44:34.227047";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766538472322940";"1532";"1499";"1";"192107524275402_766538472322940";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"Conmemoración del Día Mundial Sin Tabaco 🚭🌍  Únete a nosotros para reflexionar sobre la importancia de una vida libre de tabaco.  No dejes que el tabaco te quite la vida. ¡Juntos podemos hacer la diferencia! 💪❤️  #DíaMundialSinTabaco #VidaSaludable #NoAlTabaco #SaludPrimero #ConcienciaSinTabaco #solcamanabí";"2024-05-31T15:42:39+0000";"";"";""
"SolcaPortoviejo/192107524275402_766538472322940/192107524275402_766538472322940";"1741";"1532";"2";"192107524275402_766538472322940";"empty";"";"fetched (200)";"2024-06-08 21:44:34.470548";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766538472322940/192107524275402_766538472322940";"1742";"1532";"2";"192107524275402_766538472322940";"offcut";"";"fetched (200)";"2024-06-08 21:44:34.470548";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766526845657436";"1533";"1499";"1";"192107524275402_766526845657436";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"En Solca Manabí, estamos comprometidos con el bienestar de nuestra comunidad.   Durante la Semana de la Salud Digestiva, ofrecemos información y consejos cruciales para mantener un sistema digestivo saludable.   ¡La prevención es fundamental!   #SaludDigestiva #SolcaManabí #Bienestar";"2024-05-31T15:18:59+0000";"";"";""
"SolcaPortoviejo/192107524275402_766526845657436/192107524275402_766526845657436";"1743";"1533";"2";"192107524275402_766526845657436";"empty";"";"fetched (200)";"2024-06-08 21:44:34.802867";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766526845657436/192107524275402_766526845657436";"1744";"1533";"2";"192107524275402_766526845657436";"offcut";"";"fetched (200)";"2024-06-08 21:44:34.802867";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_2563734600465254";"1534";"1499";"1";"192107524275402_2563734600465254";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"";"2024-05-31T13:09:24+0000";"";"";""
"SolcaPortoviejo/192107524275402_2563734600465254/192107524275402_2563734600465254";"1745";"1534";"2";"192107524275402_2563734600465254";"data";"data.*";"fetched (200)";"2024-06-08 21:44:35.125417";"Facebook:/<post-id>/comments";"El Dr. Felipe Xavier Kon Jara, en esa foto... marca la juventud.. Muy buen tema y conferencia..  saludos";"2024-05-31T13:25:35+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_2563734600465254/192107524275402_2563734600465254";"1746";"1534";"2";"192107524275402_2563734600465254";"data";"data.*";"fetched (200)";"2024-06-08 21:44:35.125417";"Facebook:/<post-id>/comments";"Lo está viendo desde la parroquia quiroga";"2024-05-31T13:29:57+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_2563734600465254/192107524275402_2563734600465254";"1747";"1534";"2";"192107524275402_2563734600465254";"data";"data.*";"fetched (200)";"2024-06-08 21:44:35.125417";"Facebook:/<post-id>/comments";"💗";"2024-05-31T17:30:50+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_2563734600465254/192107524275402_2563734600465254";"1748";"1534";"2";"192107524275402_2563734600465254";"offcut";"";"fetched (200)";"2024-06-08 21:44:35.125417";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766433809000073";"1535";"1499";"1";"192107524275402_766433809000073";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"En el Día Mundial Sin Tabaco, unamos fuerzas para promover un estilo de vida saludable y libre de humo.   ¡Tu salud es lo más importante! 🌍🚭   #DíaMundialSinTabaco #VidaSaludable #LibresDeHumo #solcamanabi";"2024-05-31T12:00:12+0000";"";"";""
"SolcaPortoviejo/192107524275402_766433809000073/192107524275402_766433809000073";"1749";"1535";"2";"192107524275402_766433809000073";"empty";"";"fetched (200)";"2024-06-08 21:44:35.538427";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766433809000073/192107524275402_766433809000073";"1750";"1535";"2";"192107524275402_766433809000073";"offcut";"";"fetched (200)";"2024-06-08 21:44:35.538427";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766163162360471";"1536";"1499";"1";"192107524275402_766163162360471";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"🎉 El Día del Niño en Solca Manabí 🎉  ¡Celebremos juntos en nuestro evento especial de moda ""Regalando una Sonrisa 2024""!  Los niños oncológicos, junto a la Reina de Manabí, nos deleitarán con un desfile lleno de alegría, ilusión y muchas sorpresas. 🌟👑  📅 31 de mayo de 2024 🕤 De 09h30 a 12h00 📍 Auditorio de Solca  ¡No te lo pierdas!   #DíaDelNiño #SolcaManabí #RegalandoUnaSonrisa #solcamanabi";"2024-05-31T01:30:07+0000";"";"";""
"SolcaPortoviejo/192107524275402_766163162360471/192107524275402_766163162360471";"1751";"1536";"2";"192107524275402_766163162360471";"empty";"";"fetched (200)";"2024-06-08 21:44:35.755424";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766163162360471/192107524275402_766163162360471";"1752";"1536";"2";"192107524275402_766163162360471";"offcut";"";"fetched (200)";"2024-06-08 21:44:35.755424";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766082902368497";"1537";"1499";"1";"192107524275402_766082902368497";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"¡Te invitamos a nuestra conmemoración por el Día Mundial Sin Tabaco! 🚭  Únete a nosotros el 31 de mayo, de 09h30 a 12h00, en el hall del Hospital Solca Manabí.  No dejes que el tabaco te quite la vida. ¡Tu salud es lo más importante!  #DíaMundialSinTabaco #Salud #Hospital #solcamanabi";"2024-05-30T21:30:10+0000";"";"";""
"SolcaPortoviejo/192107524275402_766082902368497/192107524275402_766082902368497";"1753";"1537";"2";"192107524275402_766082902368497";"empty";"";"fetched (200)";"2024-06-08 21:44:36.092363";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766082902368497/192107524275402_766082902368497";"1754";"1537";"2";"192107524275402_766082902368497";"offcut";"";"fetched (200)";"2024-06-08 21:44:36.092363";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766061282370659";"1538";"1499";"1";"192107524275402_766061282370659";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"La comunidad de Piquigua de San Isidro Cantón Sucre, fue el punto de atención de SOLCA Manabí.";"2024-05-30T20:25:19+0000";"";"";""
"SolcaPortoviejo/192107524275402_766061282370659/192107524275402_766061282370659";"1755";"1538";"2";"192107524275402_766061282370659";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.418272";"Facebook:/<post-id>/comments";"";"2024-06-01T04:10:49+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766061282370659/192107524275402_766061282370659";"1756";"1538";"2";"192107524275402_766061282370659";"offcut";"";"fetched (200)";"2024-06-08 21:44:36.418272";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766005142376273";"1539";"1499";"1";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"En Solca Manabí, estamos al servicio de más de 8000 pacientes que enfrentan desafíos oncológicos.   Nuestra dedicación y compromiso se reflejan en la atención diaria que brindamos, buscando siempre ofrecer lo mejor.   Mantener esta calidad de servicio es esencial, ya que durante 54 años hemos sido un faro de esperanza y cuidado para nuestra comunidad.   Para seguir marcando la diferencia y ofreciendo oportunidades de vida, necesitamos asegurar los recursos adecuados.   Juntos, continuamos avanzando hacia un futuro donde cada paciente encuentre apoyo y esperanza en nuestro compromiso.  #solca #manabi #esperanzadevida #atencion";"2024-05-30T18:10:24+0000";"";"";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1757";"1539";"2";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"Por favor. Necesitamos que paguen para seguir con nuestro tratamiento.";"2024-05-30T18:28:55+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1758";"1539";"2";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"Porfavor compartir";"2024-05-30T19:58:35+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1759";"1539";"2";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"Esperanza de vida";"2024-05-30T19:58:45+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1760";"1539";"2";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"Daniel Noboa  Azin su atención piedad porfavor";"2024-05-30T19:59:03+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1761";"1539";"2";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"Por favor ya es tiempo que  se resuelva este inconveniente de pago a Solca. Necesitamos seguir con nuestro tratamiento. SOLCA ES VIDA";"2024-05-30T22:40:21+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1762";"1539";"2";"192107524275402_766005142376273";"data";"data.*";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"Señor presidente usted está jugando con nuestras vidas somos pacientes oncológicos y necesitamos continuar con el tratamiento xq se nos niega el derecho de atención si nuestros pagos son puntuales mi pregunta es q asen el dinero q aportamos como afiliado al IESS";"2024-05-31T04:32:23+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766005142376273/192107524275402_766005142376273";"1763";"1539";"2";"192107524275402_766005142376273";"offcut";"";"fetched (200)";"2024-06-08 21:44:36.770881";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_766001042376683";"1540";"1499";"1";"192107524275402_766001042376683";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"Casa Abierta: Actividad Nutricional y Lanzamiento de la Guía de Alimentación 2024  En el Hospital de Solca Manabí, se llevó a cabo una enriquecedora jornada con la participación de estudiantes de la Escuela de Nutrición de la Universidad Técnica de Manabí, nuestro departamento de nutrición y el departamento de fisioterapia.   El evento incluyó el lanzamiento de la Guía de Alimentación 2024 y actividades de fisiatría bajo el lema ""Moviéndonos por una Mejor Salud"".  ¡Un día dedicado a promover hábitos saludables y el bienestar integral! 🌿🍎💪  #SaludYBienestar #Nutrición #Fisiatría #GuíaDeAlimentación #MoviéndonosPorUnaMejorSalud #solcamanabi";"2024-05-30T18:00:52+0000";"";"";""
"SolcaPortoviejo/192107524275402_766001042376683/192107524275402_766001042376683";"1764";"1540";"2";"192107524275402_766001042376683";"data";"data.*";"fetched (200)";"2024-06-08 21:44:37.173418";"Facebook:/<post-id>/comments";"";"2024-06-01T04:11:29+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_766001042376683/192107524275402_766001042376683";"1765";"1540";"2";"192107524275402_766001042376683";"offcut";"";"fetched (200)";"2024-06-08 21:44:37.173418";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765984345711686";"1541";"1499";"1";"192107524275402_765984345711686";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"🚀 Casa Abierta por el Lanzamiento de la Guía de Alimentación Saludable 2024 🚀  En el marco de la Semana de la Salud Digestiva, SOLCA Manabí desarrolló  una  casa abierta en nuestro hospital, donde lanzamos la Guía de Alimentación Saludable.  🍏 En el evento participaron nuestras áreas de Nutrición, Rehabilitación Física y los  estudiantes de la Escuela de Nutrición de la Universidad Técnica de Manabí. Nuestros expertos y estudiantes brindaron información valiosa sobre alimentación saludable, beneficiando a pacientes y usuarios de nuestra casa de salud.  #SOLCAManabí #SaludDigestiva #AlimentaciónSaludable #Nutrición #SemanaDeLaSaludDigestiva #VidaSaludable #EventoSalud";"2024-05-30T17:19:34+0000";"";"";""
"SolcaPortoviejo/192107524275402_765984345711686/192107524275402_765984345711686";"1766";"1541";"2";"192107524275402_765984345711686";"empty";"";"fetched (200)";"2024-06-08 21:44:37.408515";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765984345711686/192107524275402_765984345711686";"1767";"1541";"2";"192107524275402_765984345711686";"offcut";"";"fetched (200)";"2024-06-08 21:44:37.408515";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765970729046381";"1542";"1499";"1";"192107524275402_765970729046381";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"El Día del Niño en Solca Manabí 🎉  ¡Celebremos juntos en nuestro evento especial de la moda ""Regalando una Sonrisa 2024""!  Los niños oncológicos, junto a la Reina de Manabí, nos deleitarán con un desfile lleno de alegría, ilusión y muchas sorpresas. 🌟👑  📅 31 de mayo de 2024 🕤 De 09h30 a 12h00 📍 Auditorio de Solca  ¡No te lo pierdas!   #DíaDelNiño #SolcaManabí #RegalandoUnaSonrisa #ecuador";"2024-05-30T16:47:43+0000";"";"";""
"SolcaPortoviejo/192107524275402_765970729046381/192107524275402_765970729046381";"1768";"1542";"2";"192107524275402_765970729046381";"data";"data.*";"fetched (200)";"2024-06-08 21:44:37.738864";"Facebook:/<post-id>/comments";"";"2024-05-30T17:36:21+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_765970729046381/192107524275402_765970729046381";"1769";"1542";"2";"192107524275402_765970729046381";"data";"data.*";"fetched (200)";"2024-06-08 21:44:37.738864";"Facebook:/<post-id>/comments";"Amen";"2024-05-30T18:00:44+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_765970729046381/192107524275402_765970729046381";"1770";"1542";"2";"192107524275402_765970729046381";"offcut";"";"fetched (200)";"2024-06-08 21:44:37.738864";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765915045718616";"1543";"1499";"1";"192107524275402_765915045718616";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"El día de ayer jueves 29 de mayo, la Presidenta de SOLCA Manabí participó en la Sesión Solemne por conmemorarse el Día Mundial de la Salud Digestiva.   En el evento desarrollado en el hospital de especialidades de Portoviejo, destacó la participación de las instituciones aliadas en la prevención, diagnóstico y tratamiento de las enfermedades que involucran en aparato digestivo.  En su intervención la Presidenta de SOLCA entregó un detalle a la Presidenta de la Sociedad Ecuatoriana de Gastroenterología capítulo Manabí, Dra. Monserrate Largacha, como muestra de la cordial relación entre los actores locales de la salud.  #solca #manabi #saluddigestiva #prevencion #ecuador";"2024-05-30T14:48:15+0000";"";"";""
"SolcaPortoviejo/192107524275402_765915045718616/192107524275402_765915045718616";"1771";"1543";"2";"192107524275402_765915045718616";"data";"data.*";"fetched (200)";"2024-06-08 21:44:38.111329";"Facebook:/<post-id>/comments";"";"2024-05-30T15:30:46+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_765915045718616/192107524275402_765915045718616";"1772";"1543";"2";"192107524275402_765915045718616";"offcut";"";"fetched (200)";"2024-06-08 21:44:38.111329";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765505919092862";"1544";"1499";"1";"192107524275402_765505919092862";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"🌍 ¡Celebramos el Día Mundial de la Salud Digestiva en SOLCA Manabí! 🌍  🏥 En nuestro hospital, hemos llevado a cabo una casa abierta donde los estudiantes de la carrera de Medicina de la Universidad Técnica de Manabí participaron activamente. 👨‍⚕️👩‍⚕️  📚 Educación y Prevención: Estos futuros profesionales de la salud brindaron valiosa información sobre la prevención de enfermedades digestivas, ayudando a nuestros pacientes y usuarios a entender la importancia de mantener una buena salud digestiva. 🤝 Agradecimientos: Agradecemos a los estudiantes y a la Universidad Técnica de Manabí por su compromiso y dedicación en esta jornada educativa.  📅 ¡Nos enorgullece seguir trabajando juntos por la salud de nuestra comunidad!  #DíaMundialDeLaSaludDigestiva #SOLCAManabí #Prevención #SaludDigestiva #EducaciónEnSalud #UniversidadTécnicaDeManabí #CompromisoConLaSalud";"2024-05-29T21:56:32+0000";"";"";""
"SolcaPortoviejo/192107524275402_765505919092862/192107524275402_765505919092862";"1773";"1544";"2";"192107524275402_765505919092862";"empty";"";"fetched (200)";"2024-06-08 21:44:38.448404";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765505919092862/192107524275402_765505919092862";"1774";"1544";"2";"192107524275402_765505919092862";"offcut";"";"fetched (200)";"2024-06-08 21:44:38.448404";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765394189104035";"1545";"1499";"1";"192107524275402_765394189104035";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"📢 En Solca Manabí, estamos comprometidos con la salud digestiva de nuestra comunidad.   Durante la Semana de la Salud Digestiva, organizamos una casa abierta para informar y educar sobre la importancia del cuidado digestivo.  ¡Gracias por acompañarnos en este evento tan significativo!   #SaludDigestiva #SolcaManabí #CasaAbierta";"2024-05-29T17:08:33+0000";"";"";""
"SolcaPortoviejo/192107524275402_765394189104035/192107524275402_765394189104035";"1775";"1545";"2";"192107524275402_765394189104035";"data";"data.*";"fetched (200)";"2024-06-08 21:44:38.780908";"Facebook:/<post-id>/comments";"Solca una esperanza de vida";"2024-06-01T15:13:48+0000";"0";"0";""
"SolcaPortoviejo/192107524275402_765394189104035/192107524275402_765394189104035";"1776";"1545";"2";"192107524275402_765394189104035";"offcut";"";"fetched (200)";"2024-06-08 21:44:38.780908";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765244409119013";"1546";"1499";"1";"192107524275402_765244409119013";"data";"data.*";"fetched (200)";"2024-06-08 21:42:09.352667";"Facebook:/<page-id>/posts";"🌍✨ Celebremos el Día Mundial de la Salud Digestiva ✨🌍  Hoy recordamos la importancia de mantener nuestro sistema digestivo saludable. Una buena digestión es clave para nuestro bienestar general.   ¡Cuida tu salud digestiva con una dieta balanceada, hidratación adecuada y hábitos saludables!  #SaludDigestiva #Bienestar #DíaMundialDeLaSaludDigestiva #CuidaTuCuerpo #solcamanabi";"2024-05-29T12:00:25+0000";"";"";""
"SolcaPortoviejo/192107524275402_765244409119013/192107524275402_765244409119013";"1777";"1546";"2";"192107524275402_765244409119013";"empty";"";"fetched (200)";"2024-06-08 21:44:39.138494";"Facebook:/<post-id>/comments";"";"";"";"";""
"SolcaPortoviejo/192107524275402_765244409119013/192107524275402_765244409119013";"1778";"1546";"2";"192107524275402_765244409119013";"offcut";"";"fetched (200)";"2024-06-08 21:44:39.138494";"Facebook:/<post-id>/comments";"";"";"";"";""
